id;nombre;apellido;telefono;direccion;edad;SQL
894;Jo;Georgeot;2453825551;Parkside;39;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (894, 'Jo', 'Georgeot', '2453825551', 'Parkside', 39);"
895;Tye;Showen;1467120963;Clemons;32;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (895, 'Tye', 'Showen', '1467120963', 'Clemons', 32);"
896;Daveta;Thebeau;8168940497;Delladonna;36;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (896, 'Daveta', 'Thebeau', '8168940497', 'Delladonna', 36);"
897;Curran;Ravenshaw;2414211899;High Crossing;27;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (897, 'Curran', 'Ravenshaw', '2414211899', 'High Crossing', 27);"
898;Johnette;Arnecke;8083920383;Mcbride;57;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (898, 'Johnette', 'Arnecke', '8083920383', 'Mcbride', 57);"
899;Heywood;Scotchmor;2399013874;Garrison;44;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (899, 'Heywood', 'Scotchmor', '2399013874', 'Garrison', 44);"
900;Sheilakathryn;Thomkins;8691883962;Almo;38;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (900, 'Sheilakathryn', 'Thomkins', '8691883962', 'Almo', 38);"
901;Jonell;Rigardeau;4853604431;Shelley;37;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (901, 'Jonell', 'Rigardeau', '4853604431', 'Shelley', 37);"
902;Gav;Peagrim;2632488483;Parkside;55;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (902, 'Gav', 'Peagrim', '2632488483', 'Parkside', 55);"
903;Jobi;Ouldcott;9601864091;Parkside;31;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (903, 'Jobi', 'Ouldcott', '9601864091', 'Parkside', 31);"
904;Tamqrah;Witham;1012035013;Loftsgordon;67;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (904, 'Tamqrah', 'Witham', '1012035013', 'Loftsgordon', 67);"
905;Oswald;Mathevet;5451041097;Beilfuss;37;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (905, 'Oswald', 'Mathevet', '5451041097', 'Beilfuss', 37);"
906;Muffin;Bottrill;1954702857;Buena Vista;30;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (906, 'Muffin', 'Bottrill', '1954702857', 'Buena Vista', 30);"
907;Cortie;Stirley;7102631425;Hermina;22;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (907, 'Cortie', 'Stirley', '7102631425', 'Hermina', 22);"
908;Ricki;Crass;5939321962;West;68;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (908, 'Ricki', 'Crass', '5939321962', 'West', 68);"
909;Catherin;Summergill;8178978296;Swallow;31;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (909, 'Catherin', 'Summergill', '8178978296', 'Swallow', 31);"
910;Carmencita;Drydale;2753633904;Myrtle;23;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (910, 'Carmencita', 'Drydale', '2753633904', 'Myrtle', 23);"
911;Fulvia;Duff;2426757744;Logan;26;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (911, 'Fulvia', 'Duff', '2426757744', 'Logan', 26);"
912;Emelia;Bygraves;7606099351;Ruskin;56;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (912, 'Emelia', 'Bygraves', '7606099351', 'Ruskin', 56);"
913;Templeton;Jeavons;9761238183;Holmberg;60;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (913, 'Templeton', 'Jeavons', '9761238183', 'Holmberg', 60);"
914;Thedrick;Keelin;6204766531;Moland;54;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (914, 'Thedrick', 'Keelin', '6204766531', 'Moland', 54);"
915;Hermon;Salmon;9627962710;Shasta;41;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (915, 'Hermon', 'Salmon', '9627962710', 'Shasta', 41);"
916;Bonnee;Castellet;3905419789;Sachs;52;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (916, 'Bonnee', 'Castellet', '3905419789', 'Sachs', 52);"
917;Anna;Lohden;8287727586;Shelley;57;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (917, 'Anna', 'Lohden', '8287727586', 'Shelley', 57);"
918;Augustina;Rubinovitch;6101882222;International;44;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (918, 'Augustina', 'Rubinovitch', '6101882222', 'International', 44);"
919;Melitta;Bodemeaid;8159402817;Twin Pines;36;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (919, 'Melitta', 'Bodemeaid', '8159402817', 'Twin Pines', 36);"
920;Robinett;Stannett;1348362526;Dorton;49;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (920, 'Robinett', 'Stannett', '1348362526', 'Dorton', 49);"
921;Leanora;Marquese;3938767486;Fallview;58;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (921, 'Leanora', 'Marquese', '3938767486', 'Fallview', 58);"
922;Tammy;Mariault;4609402712;Waxwing;36;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (922, 'Tammy', 'Mariault', '4609402712', 'Waxwing', 36);"
923;Brandtr;Lomis;8758972192;Fordem;70;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (923, 'Brandtr', 'Lomis', '8758972192', 'Fordem', 70);"
924;Olga;Duell;1276459058;Russell;55;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (924, 'Olga', 'Duell', '1276459058', 'Russell', 55);"
925;Buckie;Parres;2464423683;Lunder;22;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (925, 'Buckie', 'Parres', '2464423683', 'Lunder', 22);"
926;Veronique;Burkitt;5655604004;Monument;20;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (926, 'Veronique', 'Burkitt', '5655604004', 'Monument', 20);"
927;Maggy;Vanyatin;8846341258;Pierstorff;29;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (927, 'Maggy', 'Vanyatin', '8846341258', 'Pierstorff', 29);"
928;Fanni;St. Paul;5389502838;Burrows;24;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (928, 'Fanni', 'St. Paul', '5389502838', 'Burrows', 24);"
929;Cynthy;Dunkerton;5469132987;Banding;66;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (929, 'Cynthy', 'Dunkerton', '5469132987', 'Banding', 66);"
930;Jennine;Thomesson;5544930965;Dayton;63;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (930, 'Jennine', 'Thomesson', '5544930965', 'Dayton', 63);"
931;Andeee;Brayn;9081080022;Cottonwood;64;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (931, 'Andeee', 'Brayn', '9081080022', 'Cottonwood', 64);"
932;Marwin;Leaves;5336530893;Jackson;63;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (932, 'Marwin', 'Leaves', '5336530893', 'Jackson', 63);"
933;Antone;Westell;6445300455;Holy Cross;63;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (933, 'Antone', 'Westell', '6445300455', 'Holy Cross', 63);"
934;Mikkel;Humpage;9611902916;Atwood;26;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (934, 'Mikkel', 'Humpage', '9611902916', 'Atwood', 26);"
935;Susette;Mellenby;6402178535;Gulseth;55;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (935, 'Susette', 'Mellenby', '6402178535', 'Gulseth', 55);"
936;Jenine;Emmer;9446357054;Harbort;43;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (936, 'Jenine', 'Emmer', '9446357054', 'Harbort', 43);"
937;Law;Slamaker;8162238388;Manley;40;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (937, 'Law', 'Slamaker', '8162238388', 'Manley', 40);"
938;Bianca;Gyurkovics;2943738666;Red Cloud;57;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (938, 'Bianca', 'Gyurkovics', '2943738666', 'Red Cloud', 57);"
939;Karl;Denisot;1375672022;David;58;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (939, 'Karl', 'Denisot', '1375672022', 'David', 58);"
940;Myrtice;LAbbet;3281836194;Reindahl;67;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (940, 'Myrtice', 'LAbbet', '3281836194', 'Reindahl', 67);"
941;Robenia;Luckcock;6029145035;Manley;51;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (941, 'Robenia', 'Luckcock', '6029145035', 'Manley', 51);"
942;Joana;Mateiko;6456257492;Chive;63;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (942, 'Joana', 'Mateiko', '6456257492', 'Chive', 63);"
943;Gaynor;Paris;9638369497;Buena Vista;49;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (943, 'Gaynor', 'Paris', '9638369497', 'Buena Vista', 49);"
944;Nata;Bompas;3305016693;Summer Ridge;66;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (944, 'Nata', 'Bompas', '3305016693', 'Summer Ridge', 66);"
945;Maximilianus;Cavendish;4693141444;Menomonie;25;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (945, 'Maximilianus', 'Cavendish', '4693141444', 'Menomonie', 25);"
946;Goldina;Dupoy;5981492776;Shopko;46;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (946, 'Goldina', 'Dupoy', '5981492776', 'Shopko', 46);"
947;Fitz;Laise;6667560664;Lerdahl;30;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (947, 'Fitz', 'Laise', '6667560664', 'Lerdahl', 30);"
948;Fania;Kneebone;4529188418;Kipling;59;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (948, 'Fania', 'Kneebone', '4529188418', 'Kipling', 59);"
949;Averyl;Glaserman;1961957525;Hazelcrest;26;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (949, 'Averyl', 'Glaserman', '1961957525', 'Hazelcrest', 26);"
950;Peggy;Huburn;1954304088;Green Ridge;59;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (950, 'Peggy', 'Huburn', '1954304088', 'Green Ridge', 59);"
951;Paula;Chestnutt;7863494737;Katie;27;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (951, 'Paula', 'Chestnutt', '7863494737', 'Katie', 27);"
952;Lettie;Mico;3371092694;Hovde;60;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (952, 'Lettie', 'Mico', '3371092694', 'Hovde', 60);"
953;Sela;Benjefield;4919576328;Caliangt;49;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (953, 'Sela', 'Benjefield', '4919576328', 'Caliangt', 49);"
954;Giraldo;Braznell;1413455465;Dakota;24;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (954, 'Giraldo', 'Braznell', '1413455465', 'Dakota', 24);"
955;Ingemar;Pashe;1617972855;Pankratz;67;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (955, 'Ingemar', 'Pashe', '1617972855', 'Pankratz', 67);"
956;Marlie;Garnham;2094116853;Muir;39;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (956, 'Marlie', 'Garnham', '2094116853', 'Muir', 39);"
957;Melvyn;Fernez;6773673449;Memorial;44;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (957, 'Melvyn', 'Fernez', '6773673449', 'Memorial', 44);"
958;Ruby;Rowntree;2142186817;Mifflin;59;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (958, 'Ruby', 'Rowntree', '2142186817', 'Mifflin', 59);"
959;Derril;Turnpenny;7034985837;Stuart;48;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (959, 'Derril', 'Turnpenny', '7034985837', 'Stuart', 48);"
960;Paulette;MacMoyer;3334657954;Ridgeview;55;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (960, 'Paulette', 'MacMoyer', '3334657954', 'Ridgeview', 55);"
961;Berky;Whatman;5632388828;Old Shore;51;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (961, 'Berky', 'Whatman', '5632388828', 'Old Shore', 51);"
962;Phoebe;Melmeth;1504142149;New Castle;63;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (962, 'Phoebe', 'Melmeth', '1504142149', 'New Castle', 63);"
963;Peterus;Struis;2085134976;Dahle;38;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (963, 'Peterus', 'Struis', '2085134976', 'Dahle', 38);"
964;Kathi;Twidale;3946798148;Morningstar;50;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (964, 'Kathi', 'Twidale', '3946798148', 'Morningstar', 50);"
965;Geraldine;Vernazza;3031791852;Reinke;45;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (965, 'Geraldine', 'Vernazza', '3031791852', 'Reinke', 45);"
966;Hallie;Coling;1127730951;Prairie Rose;61;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (966, 'Hallie', 'Coling', '1127730951', 'Prairie Rose', 61);"
967;Alysia;Osan;2613949937;Kennedy;42;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (967, 'Alysia', 'Osan', '2613949937', 'Kennedy', 42);"
968;Zachariah;Butchart;8557067642;Logan;26;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (968, 'Zachariah', 'Butchart', '8557067642', 'Logan', 26);"
969;Melania;Grgic;2835794686;Havey;63;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (969, 'Melania', 'Grgic', '2835794686', 'Havey', 63);"
970;Terri;Garoghan;9442700339;Knutson;66;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (970, 'Terri', 'Garoghan', '9442700339', 'Knutson', 66);"
971;Charo;Hagart;2867153186;Swallow;60;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (971, 'Charo', 'Hagart', '2867153186', 'Swallow', 60);"
972;Hasheem;Matkin;8234193865;Bluejay;62;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (972, 'Hasheem', 'Matkin', '8234193865', 'Bluejay', 62);"
973;Gilberte;Rawsthorn;5986719269;Longview;18;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (973, 'Gilberte', 'Rawsthorn', '5986719269', 'Longview', 18);"
974;Pamella;Mapowder;6141008436;Glacier Hill;25;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (974, 'Pamella', 'Mapowder', '6141008436', 'Glacier Hill', 25);"
975;Alphard;Bougen;1828396171;Dorton;65;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (975, 'Alphard', 'Bougen', '1828396171', 'Dorton', 65);"
976;Beaufort;Commander;1484253455;Main;35;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (976, 'Beaufort', 'Commander', '1484253455', 'Main', 35);"
977;Edgard;Piercey;1491766902;Mesta;19;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (977, 'Edgard', 'Piercey', '1491766902', 'Mesta', 19);"
978;Smitty;Long;7208765473;Homewood;28;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (978, 'Smitty', 'Long', '7208765473', 'Homewood', 28);"
979;Nesta;O Duilleain;8863598932;Division;64;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (979, 'Nesta', 'O Duilleain', '8863598932', 'Division', 64);"
980;Rianon;Winslett;7596635105;Tennessee;35;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (980, 'Rianon', 'Winslett', '7596635105', 'Tennessee', 35);"
981;Ursula;Gotts;6849395272;Nobel;55;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (981, 'Ursula', 'Gotts', '6849395272', 'Nobel', 55);"
982;Dottie;Keays;8558287387;Merry;18;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (982, 'Dottie', 'Keays', '8558287387', 'Merry', 18);"
983;Carla;Mollett;4652720373;Washington;50;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (983, 'Carla', 'Mollett', '4652720373', 'Washington', 50);"
984;Benjamin;Callard;1752623600;John Wall;26;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (984, 'Benjamin', 'Callard', '1752623600', 'John Wall', 26);"
985;Javier;Belliss;4455594419;Lake View;28;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (985, 'Javier', 'Belliss', '4455594419', 'Lake View', 28);"
986;Nesta;Redding;3866089743;Maple Wood;64;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (986, 'Nesta', 'Redding', '3866089743', 'Maple Wood', 64);"
987;Boony;Brand-Hardy;2148619728;Stoughton;47;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (987, 'Boony', 'Brand-Hardy', '2148619728', 'Stoughton', 47);"
988;Gratiana;Kirkman;1617552507;Swallow;49;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (988, 'Gratiana', 'Kirkman', '1617552507', 'Swallow', 49);"
989;Veriee;Spurden;2559601417;Blackbird;70;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (989, 'Veriee', 'Spurden', '2559601417', 'Blackbird', 70);"
990;Anthe;Piercey;2538095092;Dapin;48;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (990, 'Anthe', 'Piercey', '2538095092', 'Dapin', 48);"
991;Lisabeth;Epple;2787756655;Rockefeller;62;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (991, 'Lisabeth', 'Epple', '2787756655', 'Rockefeller', 62);"
992;Wren;Utting;5368614426;Merry;19;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (992, 'Wren', 'Utting', '5368614426', 'Merry', 19);"
993;Candide;Breens;8056490900;Mayer;25;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (993, 'Candide', 'Breens', '8056490900', 'Mayer', 25);"
994;Damon;Bilby;1639750272;Ramsey;38;"INSERT INTO compras_repartidor (id, nombre, apellido, telefono, direccion, edad) VALUES (994, 'Damon', 'Bilby', '1639750272', 'Ramsey', 38);"
